0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
0.7158412337303162,0.7391104102134705,1.0,0.9498507380485535,0.0,0.0,0.0,0.3665819764137268,0.014096971601247787,0.13442449271678925,0.0,0.13985982537269592,0.010930530726909637,0.003805890679359436,0.0,0.0,0.0,0.0,0.0017076879739761353,0.039361752569675446,0.0,0.07584930211305618,0.0,0.1278923749923706,1.0,0.990929901599884,0.927972137928009,0.20182515680789948,0.0036122165620326996,0.021758046001195908,0.02482210099697113,0.0033560991287231445,0.0,0.0022933371365070343,0.004419032484292984,0.012074489146471024,0.0,0.0,0.0,0.011906329542398453,0.05701376125216484,0.27156776189804077,0.42638063430786133,0.1913215070962906,0.012830443680286407,0.0027331076562404633,0.5435354113578796,0.2900453209877014,0.0,0.0311715230345726,0.33912718296051025,0.053947508335113525,0.018034210428595543,0.0,0.003586791455745697,0.0034932270646095276,0.2752158045768738,0.8602426648139954,0.15926602482795715,0.0016805380582809448,0.006558336317539215,0.0,0.0,0.0,0.0007051527500152588,0.0,0.0,0.013821005821228027,0.0020843595266342163,0.012733094394207,0.005740463733673096,0.006416603922843933,0.006015211343765259,0.005499206483364105,0.004796527326107025,0.0,1.0,0.9275360703468323,0.0,0.0,0.05853576213121414,0.25427675247192383,0.0021540746092796326,0.014868699014186859,0.005366623401641846,0.0,0.0,0.005129814147949219,0.005903605371713638,0.008037511259317398,0.18316148221492767,0.6918770670890808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917513728141785,0.9963826537132263,0.915735125541687,1.0,1.0,1.0,1.0,1.0,0.2676153779029846,0.027331313118338585,0.013077858835458755,0.0,0.0,0.09314846992492676,0.9556857347488403,0.997569739818573,0.6186830997467041,0.1018316000699997,1.0,1.0,0.834664523601532,0.4469771981239319,0.004696469753980637,0.0031041763722896576,0.021014299243688583,0.009201474487781525,0.0024826936423778534,0.0062744878232479095,0.012130677700042725,0.006480276584625244,0.004164200276136398,0.0,0.011554285883903503,0.2445937842130661,0.2375919073820114,0.7341981530189514,0.0,0.24261902272701263,0.5522169470787048,0.9949365258216858,0.5091302990913391,0.0,0.35811924934387207,0.6024569272994995,0.6875305771827698,0.054123442620038986,0.021258361637592316,0.0006106197834014893,0.0016856901347637177,0.0015375986695289612,0.006340555846691132,0.001648925244808197,0.003658398985862732
0.03946752846240997,0.010637529194355011,0.04003758728504181,0.018580079078674316,0.0037925876677036285,0.0020294077694416046,0.0009768828749656677,0.007043339312076569,0.0,0.0,0.00969734787940979,0.6274685263633728,0.7646768689155579,0.011233653873205185,0.0,0.0,0.0,0.0010014250874519348,0.0,0.0,0.4428831934928894,0.03465227037668228,0.8579261302947998,1.0,1.0,1.0,0.963370680809021,0.9982014298439026,1.0,1.0,0.4985544681549072,0.008155804127454758,0.0,0.0091317817568779,0.003819666802883148,0.0,0.0020887739956378937,0.0,0.0016523189842700958,0.3319980502128601,1.0,1.0,0.9919143319129944,1.0,1.0,0.5540539622306824,0.9200013279914856,0.5739797353744507,0.6981142163276672,0.6105872988700867,0.47413408756256104,0.14936010539531708,0.8286556601524353,0.08099248260259628,0.7284203171730042,0.005246609449386597,0.010589968413114548,0.0021945759654045105,0.0,0.006047837436199188,0.004601296037435532,0.0019999369978904724,0.010377231985330582,0.004518009722232819,0.0,0.0,0.006497770547866821,0.0,0.0,0.1585415005683899,0.07979632914066315,0.0,0.004839129745960236,0.0,0.004148494452238083,0.0,0.0,0.0,0.005614195019006729,0.008279409259557724,0.0056068189442157745,0.012078411877155304,0.0,0.0,0.0,0.0021096132695674896,0.0,0.009092621505260468,0.016473717987537384,0.17343270778656006,0.4549870491027832,0.7160187363624573,0.8169122338294983,1.0,1.0,1.0,1.0,1.0,0.9623633027076721,0.026978638023138046,0.0,0.11093904078006744,1.0,1.0,1.0,0.9987143278121948,0.11664769053459167,0.006946682929992676,0.729245126247406,0.9081184267997742,0.9908095598220825,0.8878317475318909,0.5466890931129456,0.5279757380485535,0.8394799828529358,0.9877767562866211,0.7558763027191162,0.0033357106149196625,0.0075769200921058655,0.006360068917274475,0.011291436851024628,0.0061979517340660095,0.0067109614610672,0.9225013852119446,0.9820782542228699,6.584450602531433e-05,0.0012228786945343018,0.008609235286712646,0.3450607657432556,0.0006582513451576233,0.004259884357452393,0.0,0.0,0.007492642849683762,0.1120501309633255,0.0049847811460494995,0.0033577829599380493,0.008350804448127747,0.0,0.001468617469072342,0.18983681499958038,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.004920504987239838,0.006906796246767044,0.0029285065829753876,0.005067206919193268
0.0,0.0,0.0,0.0001728162169456482,0.003963589668273926,0.008252110332250595,0.0018888860940933228,0.006099384278059006,0.006596297025680542,0.006114058196544647,0.007858529686927795,0.025230951607227325,0.009973876178264618,0.0,0.0,0.0,0.002943381667137146,0.0,0.0,0.2966158986091614,1.0,1.0,0.5987928509712219,0.1461895853281021,0.8790028691291809,1.0,0.5487667918205261,1.0,1.0,1.0,1.0,0.9931506514549255,0.07342243939638138,1.0,1.0,1.0,1.0,0.9137064218521118,0.402229368686676,0.8051182627677917,0.23203040659427643,0.4123660922050476,0.7310062050819397,1.0,1.0,1.0,0.9691052436828613,1.0,1.0,0.8074226379394531,0.00582205131649971,0.0020560957491397858,0.009944833815097809,0.009565241634845734,0.0,0.05790460854768753,0.0,0.006966017186641693,0.00612262636423111,0.0034957826137542725,0.012785062193870544,0.0,0.0,0.0,0.0022892504930496216,0.006594613194465637,0.004335146397352219,0.0,0.0,0.0,0.0,0.0001769326627254486,0.0,0.0,0.0,0.0,0.7993177771568298,0.935468852519989,0.7077068090438843,0.023789044469594955,0.0017735958099365234,0.0,0.0,9.383261203765869e-05,0.0010556317865848541,0.0,0.0,0.00416078045964241,0.0,0.6513980031013489,0.6598278880119324,0.9912410378456116,1.0,1.0,1.0,1.0,0.8119762539863586,0.1485135555267334,1.0,0.9496020674705505,0.3175184726715088,0.6953644752502441,0.0,1.0,1.0,1.0,0.28343284130096436,0.42298126220703125,0.7945367693901062,0.11181825399398804,0.17212313413619995,0.49974966049194336,0.158530130982399,0.0,0.04317069053649902,1.0,0.6509609818458557,0.08619507402181625,0.0006097480654716492,0.0,0.0,0.0021982043981552124,0.0011417865753173828,0.5837169289588928,0.574261486530304,0.07894960045814514,0.0,0.24162082374095917,0.0,0.026158200576901436,0.1347406953573227,0.006107941269874573,0.0011847428977489471,0.0,0.47651243209838867,1.0,0.9470771551132202,0.4713665246963501,0.09030966460704803,0.0,0.0,0.0,0.0,0.009569339454174042,0.003819745033979416,0.00448308140039444,0.0029147788882255554,0.6316180229187012,0.002527110278606415,0.005913674831390381,0.003266163170337677,0.004444140940904617
0.005430873483419418,0.0,0.0,0.003417324274778366,0.005581621080636978,0.0,0.00471954420208931,0.0,0.003015391528606415,0.009295891970396042,0.0,0.0,0.0,0.0,0.0031810514628887177,0.003460906445980072,0.002227235585451126,0.0,0.45541805028915405,0.9987905025482178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9802977442741394,1.0,1.0,0.9003183245658875,1.0,0.9732016324996948,1.0,1.0,1.0,0.43441206216812134,1.0,0.9840108752250671,0.9271064400672913,1.0,1.0,1.0,0.9953671097755432,0.9122474789619446,0.0,0.11649134755134583,0.0,1.0,0.0,0.08424033224582672,0.04491046071052551,0.006697416305541992,0.0,0.0169634148478508,0.0011114925146102905,0.05160672962665558,0.20203861594200134,0.8168575167655945,0.9935405850410461,0.0,0.004882089793682098,0.0,0.006072942167520523,0.005996741354465485,0.006795406341552734,0.0,0.0006462112069129944,0.013006620109081268,0.0008413121104240417,0.0031118765473365784,0.0,0.0006551295518875122,0.0,0.0,0.0,0.20360098779201508,0.37832343578338623,0.052255190908908844,0.001085817813873291,0.007376082241535187,0.0,0.0,0.11714161932468414,0.00027567893266677856,0.005077727138996124,0.0,0.0015856623649597168,0.004042420536279678,0.0,0.0,0.0,0.8236436247825623,1.0,1.0,1.0,1.0,0.7976000905036926,0.09470228850841522,0.0136953704059124,0.13428895175457,0.9836813807487488,0.8348584175109863,0.60210120677948,1.0,1.0,1.0,1.0,1.0,0.989257276058197,0.0,0.17248059809207916,0.35733896493911743,0.3168180584907532,1.0,0.987429141998291,0.6089866161346436,1.0,1.0,1.0,1.0,0.016320805996656418,0.0,0.0002835094928741455,0.002944599837064743,0.001511596143245697,0.0035508088767528534,0.00666080042719841,0.06919246166944504,1.0,0.9705832600593567,0.5431979298591614,0.09827328473329544,0.005557727068662643,0.002702869474887848,0.002660781145095825,0.3075936436653137,0.9808453917503357,1.0,0.6646339893341064,0.0,0.0,0.043937668204307556,0.0,0.001210227608680725,0.0,0.0,0.0025550685822963715,0.0,0.0027000270783901215,0.006352204829454422,0.005881644785404205
0.007259741425514221,0.0,0.0,0.0,0.0,0.0,0.0,0.005119260400533676,0.020189546048641205,0.003956742584705353,0.0,0.0001221001148223877,0.9758203625679016,0.0,0.001475892961025238,0.006060279905796051,0.06391111016273499,0.0,0.5948083996772766,0.6705238819122314,1.0,1.0,0.9963447451591492,1.0,1.0,1.0,0.4749603867530823,0.9197008013725281,1.0,0.9286495447158813,0.0018028020858764648,0.006275605410337448,0.0,0.0,0.003716588020324707,0.0,0.0,0.01557135209441185,0.003321729600429535,0.023708401247859,0.0,0.5081067681312561,0.9189344048500061,1.0,1.0,1.0,1.0,0.0,0.0,0.0018198676407337189,0.7841034531593323,0.3739534020423889,1.0,0.1511370986700058,0.993975818157196,0.9838823080062866,1.0,0.8852294683456421,1.0,1.0,0.9627718925476074,0.44822007417678833,0.0,0.0,0.004162047058343887,0.007322177290916443,0.0010269582271575928,0.0,0.005337830632925034,0.003763984888792038,0.008960627019405365,0.0,0.0,0.00883176177740097,0.004109188914299011,0.0050308555364608765,0.0,0.0,0.0038709379732608795,0.0024765729904174805,0.0,0.0,0.0009574182331562042,0.0016473345458507538,0.013883691281080246,0.005164183676242828,0.0,0.0,0.0012280158698558807,0.0,0.286212682723999,0.38395047187805176,0.9107946753501892,0.9853535890579224,1.0,1.0,1.0,1.0,1.0,0.29094886779785156,0.0056616030633449554,0.2203647941350937,0.011519066989421844,0.06531469523906708,0.5174336433410645,0.8046777844429016,0.8437886834144592,0.8679695129394531,0.660976231098175,0.7644789814949036,0.31217867136001587,0.0,0.0,0.31649404764175415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5296007990837097,0.04200831055641174,1.0,1.0,0.7154931426048279,0.0024104081094264984,0.0,0.0,0.0,0.9193416833877563,1.0,1.0,0.07796794176101685,0.8510229587554932,0.0,0.0,0.0,0.0018054470419883728,0.0,0.34341657161712646,0.8744958639144897,0.9042957425117493,1.0,0.961362361907959,0.0,0.0,0.009184461086988449,0.0,0.0,0.004426911473274231,0.00609419122338295
0.006629806011915207,0.0,0.0,0.0,0.0,0.0028374269604682922,0.0,0.0015011392533779144,0.0,0.0,0.0,0.0,0.07951891422271729,0.207674041390419,0.007080547511577606,0.005360674113035202,0.006787750869989395,0.007064938545227051,0.002085663378238678,0.6862697601318359,1.0,0.8072581887245178,0.9841905236244202,0.24347876012325287,0.9339302182197571,1.0,0.7697665095329285,0.9648321270942688,1.0,1.0,1.0,0.6486881971359253,0.9890058636665344,0.9230667948722839,0.9953935146331787,1.0,0.9697116017341614,1.0,0.5704293847084045,0.7143975496292114,0.802967369556427,0.7255955338478088,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0036090314388275146,0.002493821084499359,0.010476771742105484,0.6718193888664246,0.0046967267990112305,0.9981186389923096,1.0,0.9883753657341003,0.9803358912467957,1.0,1.0,1.0,0.8094450831413269,0.3334035873413086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874218583106995,0.0,0.0050918348133563995,0.22770492732524872,0.07439714670181274,0.0,0.367686927318573,0.2841087579727173,0.0012303739786148071,0.006379842758178711,0.0023896992206573486,0.00029156357049942017,0.0,0.00149540975689888,0.004072926938533783,0.0,0.0,0.0051813796162605286,0.8026939630508423,1.0,0.85663241147995,1.0,0.6888582110404968,0.7192806005477905,1.0,1.0,1.0,1.0,1.0,1.0,0.5911749005317688,1.0,1.0,1.0,1.0,0.9997138381004333,1.0,0.9385467767715454,0.5257577896118164,0.9423642158508301,0.989621639251709,1.0,0.8631934523582458,1.0,1.0,1.0,1.0,0.9913032054901123,1.0,0.985567033290863,0.0923769474029541,0.006448216736316681,0.35030514001846313,0.0037317685782909393,0.0,0.0023806802928447723,0.0,0.003246404230594635,0.015716318041086197,0.0005379617214202881,0.004915345460176468,0.0029499009251594543,0.029316110536456108,0.0501343235373497,0.7774792909622192,0.944140613079071,1.0,0.02740325964987278,0.0,0.018582312390208244,0.0,0.005906738340854645,0.052974019199609756,0.06266520917415619,0.0005786754190921783,1.047179102897644e-05,0.003305859863758087,0.0,0.14609070122241974,0.0038159899413585663,0.0
0.29498761892318726,0.05894262343645096,0.002455577254295349,0.009356264024972916,0.0020919069647789,0.0038045942783355713,0.07205809652805328,0.006492689251899719,0.0,0.029537908732891083,0.0,0.04848421737551689,0.0,0.01307952031493187,0.004177052527666092,0.002776995301246643,0.0,0.0,0.0,0.037407249212265015,1.0,1.0,0.9611927270889282,0.1504889726638794,0.8362969756126404,1.0,0.9901385307312012,0.8339417576789856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9836583733558655,0.6460642218589783,0.9587933421134949,0.0,0.0,0.0019481070339679718,0.0,1.0,1.0,1.0,1.0,0.8487520217895508,0.9602215886116028,0.9089933037757874,0.10379230976104736,0.9920372366905212,0.02022676169872284,0.0,0.0,0.14116893708705902,0.24745424091815948,0.4005886912345886,0.8294711709022522,1.0,1.0,0.9339650273323059,0.9734007120132446,0.0,0.009244691580533981,0.00478702038526535,0.0004808865487575531,0.0,0.0,0.0,0.0011209100484848022,0.0,0.0,0.008600391447544098,0.0,0.017521381378173828,0.03775426000356674,0.0025788098573684692,0.0,0.5983105301856995,0.0,0.8364761471748352,0.22535382211208344,0.0,0.016247790306806564,0.00947098433971405,0.7431331872940063,0.0,0.0,0.0,0.05430449917912483,0.9933340549468994,1.0,1.0,1.0,0.9803557991981506,1.0,0.950533390045166,0.1323074996471405,0.8650200963020325,1.0,1.0,1.0,1.0,0.7368624806404114,0.3141271471977234,0.08601731061935425,0.38932907581329346,1.0,1.0,1.0,1.0,1.0,1.0,0.6075286269187927,1.0,1.0,1.0,1.0,0.9345344305038452,0.6883727312088013,0.0,0.004567503929138184,0.0007619559764862061,0.008809857070446014,0.0,0.005723986774682999,0.002241533249616623,0.005400769412517548,0.0,0.13216504454612732,0.07331379503011703,0.0,0.0005539469420909882,0.0,0.0,0.0,0.024848079308867455,0.0,0.01529243215918541,0.05738089606165886,0.003462124615907669,0.0,0.3729119896888733,0.0,0.0,0.0,0.005816943943500519,0.001773737370967865,0.015850186347961426,0.5052608847618103,0.1342151015996933,0.003192991018295288
